frontendQuestionId,titleSlug,titleCn
2840,check-if-strings-can-be-made-equal-with-operations-ii,判断通过操作能否让字符串相等 II
2841,maximum-sum-of-almost-unique-subarray,几乎唯一子数组的最大和
2842,count-k-subsequences-of-a-string-with-maximum-beauty,统计一个字符串的 k 子序列美丽值最大的数目
2843,count-symmetric-integers,统计对称整数的数目
2844,minimum-operations-to-make-a-special-number,生成特殊数字的最少操作
2845,count-of-interesting-subarrays,统计趣味子数组的数目
2846,minimum-edge-weight-equilibrium-queries-in-a-tree,边权重均等查询
2847,smallest-number-with-given-digit-product,给定数字乘积的最小数字
2848,points-that-intersect-with-cars,与车相交的点
2849,determine-if-a-cell-is-reachable-at-a-given-time,判断能否在给定时间到达单元格
2850,minimum-moves-to-spread-stones-over-grid,将石头分散到网格图的最少移动次数
2851,string-transformation,字符串转换
2852,sum-of-remoteness-of-all-cells,所有单元格的远离程度之和
2853,highest-salaries-difference,最高薪水差异
2854,rolling-average-steps,滚动平均步数
2855,minimum-right-shifts-to-sort-the-array,使数组成为递增数组的最少右移次数
2856,minimum-array-length-after-pair-removals,删除数对后的最小数组长度
2857,count-pairs-of-points-with-distance-k,统计距离为 k 的点对
2858,minimum-edge-reversals-so-every-node-is-reachable,可以到达每一个节点的最少边反转次数
2859,sum-of-values-at-indices-with-k-set-bits,计算 K 置位下标对应元素的和
2860,happy-students,让所有学生保持开心的分组方法数
2861,maximum-number-of-alloys,最大合金数
2862,maximum-element-sum-of-a-complete-subset-of-indices,完全子集的最大元素和
2863,maximum-length-of-semi-decreasing-subarrays,最长半递减子数组的长度
2864,maximum-odd-binary-number,最大二进制奇数
2865,beautiful-towers-i,美丽塔 I
2866,beautiful-towers-ii,美丽塔 II
2867,count-valid-paths-in-a-tree,统计树中的合法路径数目
2868,the-wording-game,单词游戏
2869,minimum-operations-to-collect-elements,收集元素的最少操作次数
2870,minimum-number-of-operations-to-make-array-empty,使数组为空的最少操作次数
2871,split-array-into-maximum-number-of-subarrays,将数组分割成最多数目的子数组
2872,maximum-number-of-k-divisible-components,可以被 K 整除连通块的最大数目
2873,maximum-value-of-an-ordered-triplet-i,有序三元组中的最大值 I
2874,maximum-value-of-an-ordered-triplet-ii,有序三元组中的最大值 II
2875,minimum-size-subarray-in-infinite-array,无限数组的最短子数组
2876,count-visited-nodes-in-a-directed-graph,有向图访问计数
2877,create-a-dataframe-from-list,从表中创建 DataFrame
2878,get-the-size-of-a-dataframe,获取 DataFrame 的大小
2879,display-the-first-three-rows,显示前三行
2880,select-data,数据选取
2881,create-a-new-column,创建新列
2882,drop-duplicate-rows,删去重复的行
2883,drop-missing-data,删去丢失的数据
2884,modify-columns,修改列
2885,rename-columns,重命名列
2886,change-data-type,改变数据类型
2887,fill-missing-data,填充缺失值
2888,reshape-data-concatenate,重塑数据：连结
2889,reshape-data-pivot,数据重塑：透视
2890,reshape-data-melt,重塑数据：融合
2891,method-chaining,方法链
2892,minimizing-array-after-replacing-pairs-with-their-product,将相邻元素相乘后得到最小化数组
2893,calculate-orders-within-each-interval,计算每个区间内的订单
2894,divisible-and-non-divisible-sums-difference,分类求和并作差
2895,minimum-processing-time,最小处理时间
2896,apply-operations-to-make-two-strings-equal,执行操作使两个字符串相等
2897,apply-operations-on-array-to-maximize-sum-of-squares,对数组执行操作使平方和最大
2898,maximum-linear-stock-score,最大线性股票得分
2899,last-visited-integers,上一个遍历的整数
2900,longest-unequal-adjacent-groups-subsequence-i,最长相邻不相等子序列 I
2901,longest-unequal-adjacent-groups-subsequence-ii,最长相邻不相等子序列 II
2902,count-of-sub-multisets-with-bounded-sum,和带限制的子多重集合的数目
2903,find-indices-with-index-and-value-difference-i,找出满足差值条件的下标 I
2904,shortest-and-lexicographically-smallest-beautiful-string,最短且字典序最小的美丽子字符串
2905,find-indices-with-index-and-value-difference-ii,找出满足差值条件的下标 II
2906,construct-product-matrix,构造乘积矩阵
2907,maximum-profitable-triplets-with-increasing-prices-i,价格递增的最大利润三元组 I
2908,minimum-sum-of-mountain-triplets-i,元素和最小的山形三元组 I
2909,minimum-sum-of-mountain-triplets-ii,元素和最小的山形三元组 II
2910,minimum-number-of-groups-to-create-a-valid-assignment,合法分组的最少组数
2911,minimum-changes-to-make-k-semi-palindromes,得到 K 个半回文串的最少修改次数
2912,number-of-ways-to-reach-destination-in-the-grid,在网格上移动到目的地的方法数
2913,subarrays-distinct-element-sum-of-squares-i,子数组不同元素数目的平方和 I
2914,minimum-number-of-changes-to-make-binary-string-beautiful,使二进制字符串变美丽的最少修改次数
2915,length-of-the-longest-subsequence-that-sums-to-target,和为目标值的最长子序列的长度
2916,subarrays-distinct-element-sum-of-squares-ii,子数组不同元素数目的平方和 II
2917,find-the-k-or-of-an-array,找出数组中的 K-or 值
2918,minimum-equal-sum-of-two-arrays-after-replacing-zeros,数组的最小相等和
2919,minimum-increment-operations-to-make-array-beautiful,使数组变美的最小增量运算数
2920,maximum-points-after-collecting-coins-from-all-nodes,收集所有金币可获得的最大积分
2921,maximum-profitable-triplets-with-increasing-prices-ii,价格递增的最大利润三元组 II
2922,market-analysis-iii,市场分析 III
2923,find-champion-i,找到冠军 I
2924,find-champion-ii,找到冠军 II
2925,maximum-score-after-applying-operations-on-a-tree,在树上执行操作以后得到的最大分数
2926,maximum-balanced-subsequence-sum,平衡子序列的最大和
2927,distribute-candies-among-children-iii,给小朋友们分糖果 III
2928,distribute-candies-among-children-i,给小朋友们分糖果 I
2929,distribute-candies-among-children-ii,给小朋友们分糖果 II
2930,number-of-strings-which-can-be-rearranged-to-contain-substring,重新排列后包含指定子字符串的字符串数目
2931,maximum-spending-after-buying-items,购买物品的最大开销
2932,maximum-strong-pair-xor-i,找出强数对的最大异或值 I
2933,high-access-employees,高访问员工
2934,minimum-operations-to-maximize-last-elements-in-arrays,最大化数组末位元素的最少操作次数
2935,maximum-strong-pair-xor-ii,找出强数对的最大异或值 II
2936,number-of-equal-numbers-blocks,包含相等值数字块的数量
2937,make-three-strings-equal,使三个字符串相等
2938,separate-black-and-white-balls,区分黑球与白球
2939,maximum-xor-product,最大异或乘积
2940,find-building-where-alice-and-bob-can-meet,找到 Alice 和 Bob 可以相遇的建筑
2941,maximum-gcd-sum-of-a-subarray,子数组的最大 GCD-Sum
2942,find-words-containing-character,查找包含给定字符的单词
2943,maximize-area-of-square-hole-in-grid,最大化网格图中正方形空洞的面积
2944,minimum-number-of-coins-for-fruits,购买水果需要的最少金币数
2945,find-maximum-non-decreasing-array-length,找到最大非递减数组的长度
2946,matrix-similarity-after-cyclic-shifts,循环移位后的矩阵相似检查
2947,count-beautiful-substrings-i,统计美丽子字符串 I
2948,make-lexicographically-smallest-array-by-swapping-elements,交换得到字典序最小的数组
2949,count-beautiful-substrings-ii,统计美丽子字符串 II
2950,number-of-divisible-substrings,可整除子串的数量
2951,find-the-peaks,找出峰值
2952,minimum-number-of-coins-to-be-added,需要添加的硬币的最小数量
2953,count-complete-substrings,统计完全子字符串
2954,count-the-number-of-infection-sequences,统计感冒序列的数目
2955,number-of-same-end-substrings,同端子串的数量
2956,find-common-elements-between-two-arrays,找到两个数组中的公共元素
2957,remove-adjacent-almost-equal-characters,消除相邻近似相等字符
2958,length-of-longest-subarray-with-at-most-k-frequency,最多 K 个重复元素的最长子数组
2959,number-of-possible-sets-of-closing-branches,关闭分部的可行集合数目
2960,count-tested-devices-after-test-operations,统计已测试设备
2961,double-modular-exponentiation,双模幂运算
2962,count-subarrays-where-max-element-appears-at-least-k-times,统计最大元素出现至少 K 次的子数组
2963,count-the-number-of-good-partitions,统计好分割方案的数目
2964,number-of-divisible-triplet-sums,可被整除的三元组数量
2965,find-missing-and-repeated-values,找出缺失和重复的数字
2966,divide-array-into-arrays-with-max-difference,划分数组并满足最大差限制
2967,minimum-cost-to-make-array-equalindromic,使数组成为等数数组的最小代价
2968,apply-operations-to-maximize-frequency-score,执行操作使频率分数最大
2969,minimum-number-of-coins-for-fruits-ii,购买水果需要的最少金币数 II
2970,count-the-number-of-incremovable-subarrays-i,统计移除递增子数组的数目 I
2971,find-polygon-with-the-largest-perimeter,找到最大周长的多边形
2972,count-the-number-of-incremovable-subarrays-ii,统计移除递增子数组的数目 II
2973,find-number-of-coins-to-place-in-tree-nodes,树中每个节点放置的金币数目
2974,minimum-number-game,最小数字游戏
2975,maximum-square-area-by-removing-fences-from-a-field,移除栅栏得到的正方形田地的最大面积
2976,minimum-cost-to-convert-string-i,转换字符串的最小成本 I
2977,minimum-cost-to-convert-string-ii,转换字符串的最小成本 II
2978,symmetric-coordinates,对称坐标
2979,most-expensive-item-that-can-not-be-bought,最贵的无法购买的商品
2980,check-if-bitwise-or-has-trailing-zeros,检查按位或是否存在尾随零
2981,find-longest-special-substring-that-occurs-thrice-i,找出出现至少三次的最长特殊子字符串 I
2982,find-longest-special-substring-that-occurs-thrice-ii,找出出现至少三次的最长特殊子字符串 II
2983,palindrome-rearrangement-queries,回文串重新排列查询
2984,find-peak-calling-hours-for-each-city,找到每座城市的高峰通话时间
2985,calculate-compressed-mean,计算订单平均商品数量
2986,find-third-transaction,找到第三笔交易
2987,find-expensive-cities,寻找房价最贵的城市
2988,manager-of-the-largest-department,最大部门的经理
2989,class-performance,班级表现
2990,loan-types,贷款类型
2991,top-three-wineries,最好的三家酒庄
2992,number-of-self-divisible-permutations,自整除排列的数量
2993,friday-purchases-i,发生在周五的交易 I
2994,friday-purchases-ii,发生在周五的交易 II
2995,viewers-turned-streamers,观众变主播
2996,smallest-missing-integer-greater-than-sequential-prefix-sum,大于等于顺序前缀和的最小缺失整数
2997,minimum-number-of-operations-to-make-array-xor-equal-to-k,使数组异或和等于 K 的最少操作次数
2998,minimum-number-of-operations-to-make-x-and-y-equal,使 X 和 Y 相等的最少操作次数
2999,count-the-number-of-powerful-integers,统计强大整数的数目
3000,maximum-area-of-longest-diagonal-rectangle,对角线最长的矩形的面积
3001,minimum-moves-to-capture-the-queen,捕获黑皇后需要的最少移动次数
3002,maximum-size-of-a-set-after-removals,移除后集合的最多元素数
3003,maximize-the-number-of-partitions-after-operations,执行操作后的最大分割数量
3004,maximum-subtree-of-the-same-color,相同颜色的最大子树
3005,count-elements-with-maximum-frequency,最大频率元素计数
3006,find-beautiful-indices-in-the-given-array-i,找出数组中的美丽下标 I
3007,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,价值和小于等于 K 的最大数字
3008,find-beautiful-indices-in-the-given-array-ii,找出数组中的美丽下标 II
3009,maximum-number-of-intersections-on-the-chart,折线图上的最大交点数量
3010,divide-an-array-into-subarrays-with-minimum-cost-i,将数组分成最小总代价的子数组 I
3011,find-if-array-can-be-sorted,判断一个数组是否可以变为有序
3012,minimize-length-of-array-using-operations,通过操作使数组长度最小
3013,divide-an-array-into-subarrays-with-minimum-cost-ii,将数组分成最小总代价的子数组 II
3014,minimum-number-of-pushes-to-type-word-i,输入单词需要的最少按键次数 I
3015,count-the-number-of-houses-at-a-certain-distance-i,按距离统计房屋对数目 I
3016,minimum-number-of-pushes-to-type-word-ii,输入单词需要的最少按键次数 II
3017,count-the-number-of-houses-at-a-certain-distance-ii,按距离统计房屋对数目 II
3018,maximum-number-of-removal-queries-that-can-be-processed-i,可处理的最大删除操作数 I
3019,number-of-changing-keys,按键变更的次数
3020,find-the-maximum-number-of-elements-in-subset,子集中元素的最大数量
3021,alice-and-bob-playing-flower-game,Alice 和 Bob 玩鲜花游戏
3022,minimize-or-of-remaining-elements-using-operations,给定操作次数内使剩余元素的或值最小
3023,find-pattern-in-infinite-stream-i,在无限流中寻找模式 I
3024,type-of-triangle,三角形类型
3025,find-the-number-of-ways-to-place-people-i,人员站位的方案数 I
3026,maximum-good-subarray-sum,最大好子数组和
3027,find-the-number-of-ways-to-place-people-ii,人员站位的方案数 II
3028,ant-on-the-boundary,边界上的蚂蚁
3029,minimum-time-to-revert-word-to-initial-state-i,将单词恢复初始状态所需的最短时间 I
3030,find-the-grid-of-region-average,找出网格的区域平均强度
3031,minimum-time-to-revert-word-to-initial-state-ii,将单词恢复初始状态所需的最短时间 II
3032,count-numbers-with-unique-digits-ii,统计各位数字都不同的数字个数 II
3033,modify-the-matrix,修改矩阵
3034,number-of-subarrays-that-match-a-pattern-i,匹配模式数组的子数组数目 I
3035,maximum-palindromes-after-operations,回文字符串的最大数量
3036,number-of-subarrays-that-match-a-pattern-ii,匹配模式数组的子数组数目 II
3037,find-pattern-in-infinite-stream-ii,在无限流中寻找模式 II
3038,maximum-number-of-operations-with-the-same-score-i,相同分数的最大操作数目 I
3039,apply-operations-to-make-string-empty,进行操作使字符串为空
3040,maximum-number-of-operations-with-the-same-score-ii,相同分数的最大操作数目 II
3041,maximize-consecutive-elements-in-an-array-after-modification,修改数组后最大化数组中的连续元素数目
3042,count-prefix-and-suffix-pairs-i,统计前后缀下标对 I
3043,find-the-length-of-the-longest-common-prefix,最长公共前缀的长度
3044,most-frequent-prime,出现频率最高的质数
3045,count-prefix-and-suffix-pairs-ii,统计前后缀下标对 II
3046,split-the-array,分割数组
3047,find-the-largest-area-of-square-inside-two-rectangles,求交集区域内的最大正方形面积
3048,earliest-second-to-mark-indices-i,标记所有下标的最早秒数 I
3049,earliest-second-to-mark-indices-ii,标记所有下标的最早秒数 II
3050,pizza-toppings-cost-analysis,披萨配料成本分析
3051,find-candidates-for-data-scientist-position,寻找数据科学家职位的候选人
3052,maximize-items,最大化商品
3053,classifying-triangles-by-lengths,根据长度分类三角形
3054,binary-tree-nodes,二叉树节点
3055,top-percentile-fraud,最高欺诈百分位数
3056,snaps-analysis,快照分析
3057,employees-project-allocation,员工项目分配
3058,friends-with-no-mutual-friends,没有共同朋友的朋友
3059,find-all-unique-email-domains,找到所有不同的邮件域名
3060,user-activities-within-time-bounds,时间范围内的用户活动
3061,calculate-trapping-rain-water,计算滞留雨水
3062,winner-of-the-linked-list-game,链表游戏的获胜者
3063,linked-list-frequency,链表频率
3064,guess-the-number-using-bitwise-questions-i,使用按位查询猜测数字 I
3065,minimum-operations-to-exceed-threshold-value-i,超过阈值的最少操作数 I
3066,minimum-operations-to-exceed-threshold-value-ii,超过阈值的最少操作数 II
3067,count-pairs-of-connectable-servers-in-a-weighted-tree-network,在带权树网络中统计可连接服务器对数目
3068,find-the-maximum-sum-of-node-values,最大节点价值之和
3069,distribute-elements-into-two-arrays-i,将元素分配到两个数组中 I
3070,count-submatrices-with-top-left-element-and-sum-less-than-k,元素和小于等于 k 的子矩阵的数目
3071,minimum-operations-to-write-the-letter-y-on-a-grid,在矩阵上写出字母 Y 所需的最少操作次数
3072,distribute-elements-into-two-arrays-ii,将元素分配到两个数组中 II
3073,maximum-increasing-triplet-value,最大递增三元组
3074,apple-redistribution-into-boxes,重新分装苹果
3075,maximize-happiness-of-selected-children,幸福值最大化的选择方案
3076,shortest-uncommon-substring-in-an-array,数组中的最短非公共子字符串
3077,maximum-strength-of-k-disjoint-subarrays,K 个不相交子数组的最大能量值
3078,match-alphanumerical-pattern-in-matrix-i,矩阵中的字母数字模式匹配 I
3079,find-the-sum-of-encrypted-integers,求出加密整数的和
3080,mark-elements-on-array-by-performing-queries,执行操作标记数组中的元素
3081,replace-question-marks-in-string-to-minimize-its-value,替换字符串中的问号使分数最小
3082,find-the-sum-of-the-power-of-all-subsequences,求出所有子序列的能量和
3083,existence-of-a-substring-in-a-string-and-its-reverse,字符串及其反转中是否存在同一子字符串
3084,count-substrings-starting-and-ending-with-given-character,统计以给定字符开头和结尾的子字符串总数
3085,minimum-deletions-to-make-string-k-special,成为 K 特殊字符串需要删除的最少字符数
3086,minimum-moves-to-pick-k-ones,拾起 K 个 1 需要的最少行动次数
3087,find-trending-hashtags,查找热门话题标签
3088,make-string-anti-palindrome,使字符串反回文
3089,find-bursty-behavior,查找突发行为
3090,maximum-length-substring-with-two-occurrences,每个字符最多出现两次的最长子字符串
3091,apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,执行操作使数据元素之和大于等于 K
3092,most-frequent-ids,最高频率的 ID
3093,longest-common-suffix-queries,最长公共后缀查询
3094,guess-the-number-using-bitwise-questions-ii,使用按位查询猜测数字 II
3095,shortest-subarray-with-or-at-least-k-i,或值至少 K 的最短子数组 I
3096,minimum-levels-to-gain-more-points,得到更多分数的最少关卡数目
3097,shortest-subarray-with-or-at-least-k-ii,或值至少为 K 的最短子数组 II
3098,find-the-sum-of-subsequence-powers,求出所有子序列的能量和
3099,harshad-number,哈沙德数
3100,water-bottles-ii,换水问题 II
3101,count-alternating-subarrays,交替子数组计数
3102,minimize-manhattan-distances,最小化曼哈顿距离
3103,find-trending-hashtags-ii,查找热门话题标签 II
3104,find-longest-self-contained-substring,查找最长的自包含子串
3105,longest-strictly-increasing-or-strictly-decreasing-subarray,最长的严格递增或递减子数组
3106,lexicographically-smallest-string-after-operations-with-constraint,满足距离约束且字典序最小的字符串
3107,minimum-operations-to-make-median-of-array-equal-to-k,使数组中位数等于 K 的最少操作数
3108,minimum-cost-walk-in-weighted-graph,带权图里旅途的最小代价
3109,find-the-index-of-permutation,查找排列的下标
3110,score-of-a-string,字符串的分数
3111,minimum-rectangles-to-cover-points,覆盖所有点的最少矩形数目
3112,minimum-time-to-visit-disappearing-nodes,访问消失节点的最少时间
3113,find-the-number-of-subarrays-where-boundary-elements-are-maximum,边界元素是最大值的子数组数目
3114,latest-time-you-can-obtain-after-replacing-characters,替换字符可以得到的最晚时间
3115,maximum-prime-difference,质数的最大距离
3116,kth-smallest-amount-with-single-denomination-combination,单面值组合的第 K 小金额
3117,minimum-sum-of-values-by-dividing-array,划分数组得到最小的值之和
3118,friday-purchase-iii,发生在周五的交易 III
3119,maximum-number-of-potholes-that-can-be-fixed,最大数量的可修复坑洼
3120,count-the-number-of-special-characters-i,统计特殊字母的数量 I
3121,count-the-number-of-special-characters-ii,统计特殊字母的数量 II
3122,minimum-number-of-operations-to-satisfy-conditions,使矩阵满足条件的最少操作次数
3123,find-edges-in-shortest-paths,最短路径中的边
3124,find-longest-calls,查找最长的电话
3125,maximum-number-that-makes-result-of-bitwise-and-zero,使得按位与结果为 0 的最大数字
3126,server-utilization-time,服务器利用时间
3127,make-a-square-with-the-same-color,构造相同颜色的正方形
3128,right-triangles,直角三角形
3129,find-all-possible-stable-binary-arrays-i,找出所有稳定的二进制数组 I
3130,find-all-possible-stable-binary-arrays-ii,找出所有稳定的二进制数组 II
3131,find-the-integer-added-to-array-i,找出与数组相加的整数 I
3132,find-the-integer-added-to-array-ii,找出与数组相加的整数 II
3133,minimum-array-end,数组最后一个元素的最小值
3134,find-the-median-of-the-uniqueness-array,找出唯一性数组的中位数
3135,equalize-strings-by-adding-or-removing-characters-at-ends,通过添加或删除结尾字符来同化字符串
3136,valid-word,有效单词
3137,minimum-number-of-operations-to-make-word-k-periodic,K 周期字符串需要的最少操作次数
3138,minimum-length-of-anagram-concatenation,同位字符串连接的最小长度
3139,minimum-cost-to-equalize-array,使数组中所有元素相等的最小开销
3140,consecutive-available-seats-ii,连续空余座位 II
3141,maximum-hamming-distances,最大汉明距离
3142,check-if-grid-satisfies-conditions,判断矩阵是否满足条件
3143,maximum-points-inside-the-square,正方形中的最多点数
3144,minimum-substring-partition-of-equal-character-frequency,分割字符频率相等的最少子字符串
3145,find-products-of-elements-of-big-array,大数组元素的乘积
3146,permutation-difference-between-two-strings,两个字符串的排列差
3147,taking-maximum-energy-from-the-mystic-dungeon,从魔法师身上吸取的最大能量
3148,maximum-difference-score-in-a-grid,矩阵中的最大得分
3149,find-the-minimum-cost-array-permutation,找出分数最低的排列
3150,invalid-tweets-ii,无效的推文 II
3151,special-array-i,特殊数组 I
3152,special-array-ii,特殊数组 II
3153,sum-of-digit-differences-of-all-pairs,所有数对中数位差之和
3154,find-number-of-ways-to-reach-the-k-th-stair,到达第 K 级台阶的方案数
3155,maximum-number-of-upgradable-servers,可升级服务器的最大数量
3156,employee-task-duration-and-concurrent-tasks,员工任务持续时间和并发任务
3157,find-the-level-of-tree-with-minimum-sum,找到具有最小和的树的层数
3158,find-the-xor-of-numbers-which-appear-twice,求出出现两次数字的 XOR 值
3159,find-occurrences-of-an-element-in-an-array,查询数组中元素的出现位置
3160,find-the-number-of-distinct-colors-among-the-balls,所有球里面不同颜色的数目
3161,block-placement-queries,物块放置查询
3162,find-the-number-of-good-pairs-i,优质数对的总数 I
3163,string-compression-iii,压缩字符串 III
3164,find-the-number-of-good-pairs-ii,优质数对的总数 II
3165,maximum-sum-of-subsequence-with-non-adjacent-elements,不包含相邻元素的子序列的最大和
3166,calculate-parking-fees-and-duration,计算停车费与时长
3167,better-compression-of-string,字符串的更好压缩
3168,minimum-number-of-chairs-in-a-waiting-room,候诊室中的最少椅子数
3169,count-days-without-meetings,无需开会的工作日
3170,lexicographically-minimum-string-after-removing-stars,删除星号以后字典序最小的字符串
3171,find-subarray-with-bitwise-or-closest-to-k,找到按位或最接近 K 的子数组
3172,second-day-verification,第二天验证
3173,bitwise-or-of-adjacent-elements,相邻元素的按位或
3174,clear-digits,清除数字
3175,find-the-first-player-to-win-k-games-in-a-row,找到连续赢 K 场比赛的第一位玩家
3176,find-the-maximum-length-of-a-good-subsequence-i,求出最长好子序列 I
3177,find-the-maximum-length-of-a-good-subsequence-ii,求出最长好子序列 II
3178,find-the-child-who-has-the-ball-after-k-seconds,找出 K 秒后拿着球的孩子
3179,find-the-n-th-value-after-k-seconds,K 秒后第 N 个元素的值
3180,maximum-total-reward-using-operations-i,执行操作可获得的最大总奖励 I
3181,maximum-total-reward-using-operations-ii,执行操作可获得的最大总奖励 II
3182,find-top-scoring-students,查找得分最高的学生
3183,the-number-of-ways-to-make-the-sum,达到总和的方法数量
3184,count-pairs-that-form-a-complete-day-i,构成整天的下标对数目 I
3185,count-pairs-that-form-a-complete-day-ii,构成整天的下标对数目 II
3186,maximum-total-damage-with-spell-casting,施咒的最大总伤害
3187,peaks-in-array,数组中的峰值
3188,find-top-scoring-students-ii,查找得分最高的学生 II
3189,minimum-moves-to-get-a-peaceful-board,得到一个和平棋盘的最少步骤
3190,find-minimum-operations-to-make-all-elements-divisible-by-three,使所有元素都可以被 3 整除的最少操作数
3191,minimum-operations-to-make-binary-array-elements-equal-to-one-i,使二进制数组全部等于 1 的最少操作次数 I
3192,minimum-operations-to-make-binary-array-elements-equal-to-one-ii,使二进制数组全部等于 1 的最少操作次数 II
3193,count-the-number-of-inversions,统计逆序对的数目
3194,minimum-average-of-smallest-and-largest-elements,最小元素和最大元素的最小平均值
3195,find-the-minimum-area-to-cover-all-ones-i,包含所有 1 的最小矩形面积 I
3196,maximize-total-cost-of-alternating-subarrays,最大化子数组的总成本
3197,find-the-minimum-area-to-cover-all-ones-ii,包含所有 1 的最小矩形面积 II
3198,find-cities-in-each-state,查找每个州的城市
3199,count-triplets-with-even-xor-set-bits-i,用偶数异或设置位计数三元组 I
3200,maximum-height-of-a-triangle,三角形的最大高度
3201,find-the-maximum-length-of-valid-subsequence-i,找出有效子序列的最大长度 I
3202,find-the-maximum-length-of-valid-subsequence-ii,找出有效子序列的最大长度 II
3203,find-minimum-diameter-after-merging-two-trees,合并两棵树后的最小直径
3204,bitwise-user-permissions-analysis,按位用户权限分析
3205,maximum-array-hopping-score-i,最大数组跳跃得分 I
3206,alternating-groups-i,交替组 I
3207,maximum-points-after-enemy-battles,与敌人战斗后的最大分数
3208,alternating-groups-ii,交替组 II
3209,number-of-subarrays-with-and-value-of-k,子数组按位与值为 K 的数目
3210,find-the-encrypted-string,找出加密后的字符串
3211,generate-binary-strings-without-adjacent-zeros,生成不含相邻零的二进制字符串
3212,count-submatrices-with-equal-frequency-of-x-and-y,统计 X 和 Y 频数相等的子矩阵数量
3213,construct-string-with-minimum-cost,最小代价构造字符串
3214,year-on-year-growth-rate,同比增长率
3215,count-triplets-with-even-xor-set-bits-ii,用偶数异或设置位计数三元组 II
3216,lexicographically-smallest-string-after-a-swap,交换后字典序最小的字符串
3217,delete-nodes-from-linked-list-present-in-array,从链表中移除在数组中存在的节点
3218,minimum-cost-for-cutting-cake-i,切蛋糕的最小总开销 I
3219,minimum-cost-for-cutting-cake-ii,切蛋糕的最小总开销 II
3220,odd-and-even-transactions,奇数和偶数交易
3221,maximum-array-hopping-score-ii,最大数组跳跃得分 II
3222,find-the-winning-player-in-coin-game,求出硬币游戏的赢家
3223,minimum-length-of-string-after-operations,操作后字符串的最短长度
3224,minimum-array-changes-to-make-differences-equal,使差值相等的最少数组改动次数
3225,maximum-score-from-grid-operations,网格图操作后的最大分数
3226,number-of-bit-changes-to-make-two-integers-equal,使两个整数相等的位更改次数
3227,vowels-game-in-a-string,字符串元音游戏
3228,maximum-number-of-operations-to-move-ones-to-the-end,将 1 移动到末尾的最大操作次数
3229,minimum-operations-to-make-array-equal-to-target,使数组等于目标数组所需的最少操作次数
3230,customer-purchasing-behavior-analysis,客户购买行为分析
3231,minimum-number-of-increasing-subsequence-to-be-removed,要删除的递增子序列的最小数量
3232,find-if-digit-game-can-be-won,判断是否可以赢得数字游戏
3233,find-the-count-of-numbers-which-are-not-special,统计不是特殊数字的数字数量
3234,count-the-number-of-substrings-with-dominant-ones,统计 1 显著的字符串的数量
3235,check-if-the-rectangle-corner-is-reachable,判断矩形的两个角落是否可达
3236,ceo-subordinate-hierarchy,首席执行官下属层级
3237,alt-and-tab-simulation,Alt 和 Tab 模拟
3238,find-the-number-of-winning-players,求出胜利玩家的数目
3239,minimum-number-of-flips-to-make-binary-grid-palindromic-i,最少翻转次数使二进制矩阵回文 I
3240,minimum-number-of-flips-to-make-binary-grid-palindromic-ii,最少翻转次数使二进制矩阵回文 II
3241,time-taken-to-mark-all-nodes,标记所有节点需要的时间
3242,design-neighbor-sum-service,设计相邻元素求和服务
3243,shortest-distance-after-road-addition-queries-i,新增道路查询后的最短距离 I
3244,shortest-distance-after-road-addition-queries-ii,新增道路查询后的最短距离 II
3245,alternating-groups-iii,交替组 III
3246,premier-league-table-ranking,英超积分榜排名
3247,number-of-subsequences-with-odd-sum,奇数和子序列的数量
3248,snake-in-matrix,矩阵中的蛇
3249,count-the-number-of-good-nodes,统计好节点的数目
3250,find-the-count-of-monotonic-pairs-i,单调数组对的数目 I
3251,find-the-count-of-monotonic-pairs-ii,单调数组对的数目 II
3252,premier-league-table-ranking-ii,英超积分榜排名 II
3253,construct-string-with-minimum-cost-easy,最小代价构造字符串（简单）
3254,find-the-power-of-k-size-subarrays-i,长度为 K 的子数组的能量值 I
3255,find-the-power-of-k-size-subarrays-ii,长度为 K 的子数组的能量值 II
3256,maximum-value-sum-by-placing-three-rooks-i,放三个车的价值之和最大 I
3257,maximum-value-sum-by-placing-three-rooks-ii,放三个车的价值之和最大 II
3258,count-substrings-that-satisfy-k-constraint-i,统计满足 K 约束的子字符串数量 I
3259,maximum-energy-boost-from-two-drinks,超级饮料的最大强化能量
3260,find-the-largest-palindrome-divisible-by-k,找出最大的 N 位 K 回文数
3261,count-substrings-that-satisfy-k-constraint-ii,统计满足 K 约束的子字符串数量 II
3262,find-overlapping-shifts,查找重叠的班次
3263,convert-doubly-linked-list-to-array-i,将双链表转换为数组 I
3264,final-array-state-after-k-multiplication-operations-i,K 次乘运算后的最终数组 I
3265,count-almost-equal-pairs-i,统计近似相等数对 I
3266,final-array-state-after-k-multiplication-operations-ii,K 次乘运算后的最终数组 II
3267,count-almost-equal-pairs-ii,统计近似相等数对 II
3268,find-overlapping-shifts-ii,查找重叠的班次 II
3269,constructing-two-increasing-arrays,构建两个递增数组
3270,find-the-key-of-the-numbers,求出数字答案
3271,hash-divided-string,哈希分割字符串
3272,find-the-count-of-good-integers,统计好整数的数目
3273,minimum-amount-of-damage-dealt-to-bob,对 Bob 造成的最少伤害
